city,country,date.utc,location,parameter,value
Paris,FR,2019-05-16 12:00:00+00:00,FR04014,no2,9.2
Paris,FR,2019-05-16 11:00:00+00:00,FR04014,no2,10.5
Paris,FR,2019-05-16 10:00:00+00:00,FR04014,no2,13.5
Paris,FR,2019-05-16 09:00:00+00:00,FR04014,no2,29.5
Paris,FR,2019-05-16 08:00:00+00:00,FR04014,no2,39.4
Paris,FR,2019-05-16 07:00:00+00:00,FR04014,no2,40
Paris,FR,2019-05-16 05:00:00+00:00,FR04014,no2,52.6
Paris,FR,2019-05-16 04:00:00+00:00,FR04014,no2,37
Paris,FR,2019-05-16 03:00:00+00:00,FR04014,no2,27.9
Paris,FR,2019-05-16 02:00:00+00:00,FR04014,no2,26.7
Paris,FR,2019-05-16 01:00:00+00:00,FR04014,no2,26
Paris,FR,2019-05-16 00:00:00+00:00,FR04014,no2,27.4
Paris,FR,2019-05-15 23:00:00+00:00,FR04014,no2,30.9
Paris,FR,2019-05-15 22:00:00+00:00,FR04014,no2,44.1
Paris,FR,2019-05-15 21:00:00+00:00,FR04014,no2,36
Paris,FR,2019-05-15 20:00:00+00:00,FR04014,no2,30.1
Paris,FR,2019-05-15 19:00:00+00:00,FR04014,no2,20.3
Paris,FR,2019-05-15 18:00:00+00:00,FR04014,no2,16.5
Paris,FR,2019-05-15 17:00:00+00:00,FR04014,no2,12.9
Paris,FR,2019-05-15 16:00:00+00:00,FR04014,no2,12.2
Paris,FR,2019-05-15 15:00:00+00:00,FR04014,no2,12.9
Paris,FR,2019-05-15 14:00:00+00:00,FR04014,no2,11.9
Paris,FR,2019-05-15 13:00:00+00:00,FR04014,no2,10
Paris,FR,2019-05-15 12:00:00+00:00,FR04014,no2,9.4
Paris,FR,2019-05-15 11:00:00+00:00,FR04014,no2,0
Paris,FR,2019-05-15 10:00:00+00:00,FR04014,no2,0
Paris,FR,2019-05-15 09:00:00+00:00,FR04014,no2,0
Paris,FR,2019-05-15 08:00:00+00:00,FR04014,no2,25.7
Paris,FR,2019-05-15 07:00:00+00:00,FR04014,no2,32.1
Paris,FR,2019-05-15 06:00:00+00:00,FR04014,no2,48.1
Paris,FR,2019-05-15 05:00:00+00:00,FR04014,no2,46.5
Paris,FR,2019-05-15 04:00:00+00:00,FR04014,no2,28.9
Paris,FR,2019-05-15 03:00:00+00:00,FR04014,no2,17.9
Paris,FR,2019-05-15 02:00:00+00:00,FR04014,no2,16.8
Paris,FR,2019-05-15 01:00:00+00:00,FR04014,no2,17.2
Paris,FR,2019-05-15 00:00:00+00:00,FR04014,no2,18.8
Paris,FR,2019-05-14 23:00:00+00:00,FR04014,no2,24.3
Paris,FR,2019-05-14 22:00:00+00:00,FR04014,no2,30.9
Paris,FR,2019-05-14 21:00:00+00:00,FR04014,no2,29
Paris,FR,2019-05-14 20:00:00+00:00,FR04014,no2,28.4
Paris,FR,2019-05-14 19:00:00+00:00,FR04014,no2,23.3
Paris,FR,2019-05-14 18:00:00+00:00,FR04014,no2,17.9
Paris,FR,2019-05-14 17:00:00+00:00,FR04014,no2,17.7
Paris,FR,2019-05-14 16:00:00+00:00,FR04014,no2,15.3
Paris,FR,2019-05-14 15:00:00+00:00,FR04014,no2,13.4
Paris,FR,2019-05-14 14:00:00+00:00,FR04014,no2,15.2
Paris,FR,2019-05-14 13:00:00+00:00,FR04014,no2,11
Paris,FR,2019-05-14 12:00:00+00:00,FR04014,no2,10.2
Paris,FR,2019-05-14 11:00:00+00:00,FR04014,no2,11.3
Paris,FR,2019-05-14 10:00:00+00:00,FR04014,no2,12.9
Paris,FR,2019-05-14 09:00:00+00:00,FR04014,no2,19
Paris,FR,2019-05-14 08:00:00+00:00,FR04014,no2,28.8
Paris,FR,2019-05-14 07:00:00+00:00,FR04014,no2,41.3
Paris,FR,2019-05-14 06:00:00+00:00,FR04014,no2,46.1
Paris,FR,2019-05-14 05:00:00+00:00,FR04014,no2,38.6
Paris,FR,2019-05-14 04:00:00+00:00,FR04014,no2,31.6
Paris,FR,2019-05-14 03:00:00+00:00,FR04014,no2,22.1
Paris,FR,2019-05-14 02:00:00+00:00,FR04014,no2,19
Paris,FR,2019-05-14 01:00:00+00:00,FR04014,no2,19.1
Paris,FR,2019-05-14 00:00:00+00:00,FR04014,no2,20.9
Paris,FR,2019-05-13 23:00:00+00:00,FR04014,no2,22.8
Paris,FR,2019-05-13 22:00:00+00:00,FR04014,no2,27.3
Paris,FR,2019-05-13 21:00:00+00:00,FR04014,no2,30.4
Paris,FR,2019-05-13 20:00:00+00:00,FR04014,no2,28.3
Paris,FR,2019-05-13 19:00:00+00:00,FR04014,no2,23.9
Paris,FR,2019-05-13 18:00:00+00:00,FR04014,no2,15.5
Paris,FR,2019-05-13 17:00:00+00:00,FR04014,no2,13
Paris,FR,2019-05-13 16:00:00+00:00,FR04014,no2,12.1
Paris,FR,2019-05-13 15:00:00+00:00,FR04014,no2,10.6
Paris,FR,2019-05-13 14:00:00+00:00,FR04014,no2,10.7
Paris,FR,2019-05-13 13:00:00+00:00,FR04014,no2,10.1
Paris,FR,2019-05-13 12:00:00+00:00,FR04014,no2,9.2
Paris,FR,2019-05-13 11:00:00+00:00,FR04014,no2,9.6
Paris,FR,2019-05-13 10:00:00+00:00,FR04014,no2,12.8
Paris,FR,2019-05-13 09:00:00+00:00,FR04014,no2,20.6
Paris,FR,2019-05-13 08:00:00+00:00,FR04014,no2,32.1
Paris,FR,2019-05-13 07:00:00+00:00,FR04014,no2,41
Paris,FR,2019-05-13 06:00:00+00:00,FR04014,no2,45.2
Paris,FR,2019-05-13 05:00:00+00:00,FR04014,no2,38.3
Paris,FR,2019-05-13 04:00:00+00:00,FR04014,no2,25.1
Paris,FR,2019-05-13 03:00:00+00:00,FR04014,no2,18.9
Paris,FR,2019-05-13 02:00:00+00:00,FR04014,no2,18.5
Paris,FR,2019-05-13 01:00:00+00:00,FR04014,no2,18.9
Paris,FR,2019-05-13 00:00:00+00:00,FR04014,no2,25
Paris,FR,2019-05-12 23:00:00+00:00,FR04014,no2,32.5
Paris,FR,2019-05-12 22:00:00+00:00,FR04014,no2,46.5
Paris,FR,2019-05-12 21:00:00+00:00,FR04014,no2,34.2
Paris,FR,2019-05-12 20:00:00+00:00,FR04014,no2,24.1
Paris,FR,2019-05-12 19:00:00+00:00,FR04014,no2,19.5
Paris,FR,2019-05-12 18:00:00+00:00,FR04014,no2,18.2
Paris,FR,2019-05-12 17:00:00+00:00,FR04014,no2,13.9
Paris,FR,2019-05-12 16:00:00+00:00,FR04014,no2,11.7
Paris,FR,2019-05-12 15:00:00+00:00,FR04014,no2,9.6
Paris,FR,2019-05-12 14:00:00+00:00,FR04014,no2,9.1
Paris,FR,2019-05-12 13:00:00+00:00,FR04014,no2,8.7
Paris,FR,2019-05-12 12:00:00+00:00,FR04014,no2,10.9
Paris,FR,2019-05-12 11:00:00+00:00,FR04014,no2,11.4
Paris,FR,2019-05-12 10:00:00+00:00,FR04014,no2,11.4
Paris,FR,2019-05-12 09:00:00+00:00,FR04014,no2,11.7
Paris,FR,2019-05-12 08:00:00+00:00,FR04014,no2,14.6
Paris,FR,2019-05-12 07:00:00+00:00,FR04014,no2,15.9
Paris,FR,2019-05-12 06:00:00+00:00,FR04014,no2,20.1
Paris,FR,2019-05-12 05:00:00+00:00,FR04014,no2,19.2
Paris,FR,2019-05-12 04:00:00+00:00,FR04014,no2,16.2
Paris,FR,2019-05-12 03:00:00+00:00,FR04014,no2,16
Paris,FR,2019-05-12 02:00:00+00:00,FR04014,no2,17.2
Paris,FR,2019-05-12 01:00:00+00:00,FR04014,no2,19.2
Paris,FR,2019-05-12 00:00:00+00:00,FR04014,no2,22.8
Paris,FR,2019-05-11 23:00:00+00:00,FR04014,no2,26.4
Paris,FR,2019-05-11 22:00:00+00:00,FR04014,no2,27.7
Paris,FR,2019-05-11 21:00:00+00:00,FR04014,no2,21.1
Paris,FR,2019-05-11 20:00:00+00:00,FR04014,no2,24.2
Paris,FR,2019-05-11 19:00:00+00:00,FR04014,no2,31.2
Paris,FR,2019-05-11 18:00:00+00:00,FR04014,no2,33.1
Paris,FR,2019-05-11 17:00:00+00:00,FR04014,no2,32
Paris,FR,2019-05-11 16:00:00+00:00,FR04014,no2,19.5
Paris,FR,2019-05-11 15:00:00+00:00,FR04014,no2,18
Paris,FR,2019-05-11 14:00:00+00:00,FR04014,no2,17.8
Paris,FR,2019-05-11 13:00:00+00:00,FR04014,no2,30.8
Paris,FR,2019-05-11 12:00:00+00:00,FR04014,no2,30.2
Paris,FR,2019-05-11 11:00:00+00:00,FR04014,no2,33.2
Paris,FR,2019-05-11 10:00:00+00:00,FR04014,no2,36.8
Paris,FR,2019-05-11 09:00:00+00:00,FR04014,no2,35.7
Paris,FR,2019-05-11 08:00:00+00:00,FR04014,no2,32.1
Paris,FR,2019-05-11 07:00:00+00:00,FR04014,no2,29
Paris,FR,2019-05-11 06:00:00+00:00,FR04014,no2,28.9
Paris,FR,2019-05-11 02:00:00+00:00,FR04014,no2,14.9
Paris,FR,2019-05-11 01:00:00+00:00,FR04014,no2,15.5
Paris,FR,2019-05-11 00:00:00+00:00,FR04014,no2,24.8
Paris,FR,2019-05-10 23:00:00+00:00,FR04014,no2,26
Paris,FR,2019-05-10 22:00:00+00:00,FR04014,no2,28.1
Paris,FR,2019-05-10 21:00:00+00:00,FR04014,no2,37
Paris,FR,2019-05-10 20:00:00+00:00,FR04014,no2,43.6
Paris,FR,2019-05-10 19:00:00+00:00,FR04014,no2,39.3
Paris,FR,2019-05-10 18:00:00+00:00,FR04014,no2,33.4
Paris,FR,2019-05-10 17:00:00+00:00,FR04014,no2,37.8
Paris,FR,2019-05-10 16:00:00+00:00,FR04014,no2,30.8
Paris,FR,2019-05-10 15:00:00+00:00,FR04014,no2,29.6
Paris,FR,2019-05-10 14:00:00+00:00,FR04014,no2,29.3
Paris,FR,2019-05-10 13:00:00+00:00,FR04014,no2,22
Paris,FR,2019-05-10 12:00:00+00:00,FR04014,no2,25.3
Paris,FR,2019-05-10 11:00:00+00:00,FR04014,no2,23.2
Paris,FR,2019-05-10 10:00:00+00:00,FR04014,no2,35.1
Paris,FR,2019-05-10 09:00:00+00:00,FR04014,no2,53.4
Paris,FR,2019-05-10 08:00:00+00:00,FR04014,no2,60.7
Paris,FR,2019-05-10 07:00:00+00:00,FR04014,no2,57.3
Paris,FR,2019-05-10 06:00:00+00:00,FR04014,no2,47.4
Paris,FR,2019-05-10 05:00:00+00:00,FR04014,no2,37.8
Paris,FR,2019-05-10 04:00:00+00:00,FR04014,no2,20.5
Paris,FR,2019-05-10 03:00:00+00:00,FR04014,no2,15
Paris,FR,2019-05-10 02:00:00+00:00,FR04014,no2,14.1
Paris,FR,2019-05-10 01:00:00+00:00,FR04014,no2,19.1
Paris,FR,2019-05-10 00:00:00+00:00,FR04014,no2,22.7
Paris,FR,2019-05-09 23:00:00+00:00,FR04014,no2,26.7
Paris,FR,2019-05-09 22:00:00+00:00,FR04014,no2,29.7
Paris,FR,2019-05-09 21:00:00+00:00,FR04014,no2,34.5
Paris,FR,2019-05-09 20:00:00+00:00,FR04014,no2,29.2
Paris,FR,2019-05-09 19:00:00+00:00,FR04014,no2,23.8
Paris,FR,2019-05-09 18:00:00+00:00,FR04014,no2,24.4
Paris,FR,2019-05-09 17:00:00+00:00,FR04014,no2,29.9
Paris,FR,2019-05-09 16:00:00+00:00,FR04014,no2,27
Paris,FR,2019-05-09 15:00:00+00:00,FR04014,no2,23.9
Paris,FR,2019-05-09 14:00:00+00:00,FR04014,no2,24.6
Paris,FR,2019-05-09 13:00:00+00:00,FR04014,no2,21.3
Paris,FR,2019-05-09 12:00:00+00:00,FR04014,no2,35.1
Paris,FR,2019-05-09 11:00:00+00:00,FR04014,no2,34.2
Paris,FR,2019-05-09 10:00:00+00:00,FR04014,no2,43.1
Paris,FR,2019-05-09 09:00:00+00:00,FR04014,no2,32.3
Paris,FR,2019-05-09 08:00:00+00:00,FR04014,no2,32.2
Paris,FR,2019-05-09 07:00:00+00:00,FR04014,no2,49
Paris,FR,2019-05-09 06:00:00+00:00,FR04014,no2,50.7
Paris,FR,2019-05-09 05:00:00+00:00,FR04014,no2,34.5
Paris,FR,2019-05-09 04:00:00+00:00,FR04014,no2,15.3
Paris,FR,2019-05-09 03:00:00+00:00,FR04014,no2,10.4
Paris,FR,2019-05-09 02:00:00+00:00,FR04014,no2,10
Paris,FR,2019-05-09 01:00:00+00:00,FR04014,no2,10.6
Paris,FR,2019-05-09 00:00:00+00:00,FR04014,no2,14.7
Paris,FR,2019-05-08 23:00:00+00:00,FR04014,no2,25.2
Paris,FR,2019-05-08 22:00:00+00:00,FR04014,no2,32.2
Paris,FR,2019-05-08 21:00:00+00:00,FR04014,no2,48.9
Paris,FR,2019-05-08 20:00:00+00:00,FR04014,no2,38.3
Paris,FR,2019-05-08 19:00:00+00:00,FR04014,no2,41.3
Paris,FR,2019-05-08 18:00:00+00:00,FR04014,no2,27.8
Paris,FR,2019-05-08 17:00:00+00:00,FR04014,no2,29.3
Paris,FR,2019-05-08 16:00:00+00:00,FR04014,no2,38.6
Paris,FR,2019-05-08 15:00:00+00:00,FR04014,no2,26
Paris,FR,2019-05-08 14:00:00+00:00,FR04014,no2,25.3
Paris,FR,2019-05-08 13:00:00+00:00,FR04014,no2,14.3
Paris,FR,2019-05-08 12:00:00+00:00,FR04014,no2,15.1
Paris,FR,2019-05-08 11:00:00+00:00,FR04014,no2,21.4
Paris,FR,2019-05-08 10:00:00+00:00,FR04014,no2,33.4
Paris,FR,2019-05-08 09:00:00+00:00,FR04014,no2,19.7
Paris,FR,2019-05-08 08:00:00+00:00,FR04014,no2,17
Paris,FR,2019-05-08 07:00:00+00:00,FR04014,no2,19.5
Paris,FR,2019-05-08 06:00:00+00:00,FR04014,no2,21.7
Paris,FR,2019-05-08 05:00:00+00:00,FR04014,no2,19.3
Paris,FR,2019-05-08 04:00:00+00:00,FR04014,no2,15.5
Paris,FR,2019-05-08 03:00:00+00:00,FR04014,no2,13.5
Paris,FR,2019-05-08 02:00:00+00:00,FR04014,no2,15.3
Paris,FR,2019-05-08 01:00:00+00:00,FR04014,no2,19.6
Paris,FR,2019-05-08 00:00:00+00:00,FR04014,no2,22.1
Paris,FR,2019-05-07 23:00:00+00:00,FR04014,no2,34
Paris,FR,2019-05-07 22:00:00+00:00,FR04014,no2,35.8
Paris,FR,2019-05-07 21:00:00+00:00,FR04014,no2,33.9
Paris,FR,2019-05-07 20:00:00+00:00,FR04014,no2,36.2
Paris,FR,2019-05-07 19:00:00+00:00,FR04014,no2,26.8
Paris,FR,2019-05-07 18:00:00+00:00,FR04014,no2,21.4
Paris,FR,2019-05-07 17:00:00+00:00,FR04014,no2,22.3
Paris,FR,2019-05-07 16:00:00+00:00,FR04014,no2,18.2
Paris,FR,2019-05-07 15:00:00+00:00,FR04014,no2,11.7
Paris,FR,2019-05-07 14:00:00+00:00,FR04014,no2,11
Paris,FR,2019-05-07 13:00:00+00:00,FR04014,no2,13.2
Paris,FR,2019-05-07 12:00:00+00:00,FR04014,no2,10.6
Paris,FR,2019-05-07 11:00:00+00:00,FR04014,no2,13
Paris,FR,2019-05-07 10:00:00+00:00,FR04014,no2,20.1
Paris,FR,2019-05-07 09:00:00+00:00,FR04014,no2,34.5
Paris,FR,2019-05-07 08:00:00+00:00,FR04014,no2,56
Paris,FR,2019-05-07 07:00:00+00:00,FR04014,no2,67.9
Paris,FR,2019-05-07 06:00:00+00:00,FR04014,no2,77.7
Paris,FR,2019-05-07 05:00:00+00:00,FR04014,no2,72.4
Paris,FR,2019-05-07 04:00:00+00:00,FR04014,no2,61.9
Paris,FR,2019-05-07 03:00:00+00:00,FR04014,no2,50.4
Paris,FR,2019-05-07 02:00:00+00:00,FR04014,no2,27.7
Paris,FR,2019-05-07 01:00:00+00:00,FR04014,no2,25
Antwerpen,BE,2019-06-17 08:00:00+00:00,BETR801,no2,41
Antwerpen,BE,2019-06-17 07:00:00+00:00,BETR801,no2,45
Antwerpen,BE,2019-06-17 06:00:00+00:00,BETR801,no2,43.5
Antwerpen,BE,2019-06-17 05:00:00+00:00,BETR801,no2,42.5
Antwerpen,BE,2019-06-17 04:00:00+00:00,BETR801,no2,39.5
Antwerpen,BE,2019-06-17 03:00:00+00:00,BETR801,no2,36
Antwerpen,BE,2019-06-17 02:00:00+00:00,BETR801,no2,35.5
Antwerpen,BE,2019-06-17 01:00:00+00:00,BETR801,no2,42
Antwerpen,BE,2019-06-16 01:00:00+00:00,BETR801,no2,42.5
Antwerpen,BE,2019-06-15 01:00:00+00:00,BETR801,no2,17.5
Antwerpen,BE,2019-06-14 09:00:00+00:00,BETR801,no2,36.5
Antwerpen,BE,2019-06-13 01:00:00+00:00,BETR801,no2,28.5
Antwerpen,BE,2019-06-12 01:00:00+00:00,BETR801,no2,21
Antwerpen,BE,2019-06-11 01:00:00+00:00,BETR801,no2,7.5
Antwerpen,BE,2019-06-10 01:00:00+00:00,BETR801,no2,18.5
Antwerpen,BE,2019-06-09 01:00:00+00:00,BETR801,no2,10
Antwerpen,BE,2019-06-05 01:00:00+00:00,BETR801,no2,15
Antwerpen,BE,2019-06-01 01:00:00+00:00,BETR801,no2,52.5
Antwerpen,BE,2019-05-31 01:00:00+00:00,BETR801,no2,9
Antwerpen,BE,2019-05-30 01:00:00+00:00,BETR801,no2,7.5
Antwerpen,BE,2019-05-29 01:00:00+00:00,BETR801,no2,21
Antwerpen,BE,2019-05-28 01:00:00+00:00,BETR801,no2,11
Antwerpen,BE,2019-05-27 01:00:00+00:00,BETR801,no2,10.5
Antwerpen,BE,2019-05-26 01:00:00+00:00,BETR801,no2,53
Antwerpen,BE,2019-05-25 01:00:00+00:00,BETR801,no2,29
Antwerpen,BE,2019-05-24 01:00:00+00:00,BETR801,no2,74.5
Antwerpen,BE,2019-05-23 01:00:00+00:00,BETR801,no2,60.5
Antwerpen,BE,2019-05-22 01:00:00+00:00,BETR801,no2,20.5
Antwerpen,BE,2019-05-21 01:00:00+00:00,BETR801,no2,15.5
Antwerpen,BE,2019-05-20 15:00:00+00:00,BETR801,no2,25.5
Antwerpen,BE,2019-05-20 14:00:00+00:00,BETR801,no2,24.5
Antwerpen,BE,2019-05-20 13:00:00+00:00,BETR801,no2,32
Antwerpen,BE,2019-05-20 12:00:00+00:00,BETR801,no2,34.5
Antwerpen,BE,2019-05-20 11:00:00+00:00,BETR801,no2,25
Antwerpen,BE,2019-05-20 10:00:00+00:00,BETR801,no2,25
Antwerpen,BE,2019-05-20 09:00:00+00:00,BETR801,no2,30.5
Antwerpen,BE,2019-05-20 08:00:00+00:00,BETR801,no2,40
Antwerpen,BE,2019-05-20 07:00:00+00:00,BETR801,no2,38
Antwerpen,BE,2019-05-20 06:00:00+00:00,BETR801,no2,26
Antwerpen,BE,2019-05-20 05:00:00+00:00,BETR801,no2,20
Antwerpen,BE,2019-05-20 04:00:00+00:00,BETR801,no2,14
Antwerpen,BE,2019-05-20 03:00:00+00:00,BETR801,no2,9
Antwerpen,BE,2019-05-20 02:00:00+00:00,BETR801,no2,10.5
Antwerpen,BE,2019-05-20 01:00:00+00:00,BETR801,no2,17
Antwerpen,BE,2019-05-20 00:00:00+00:00,BETR801,no2,26
Antwerpen,BE,2019-05-19 23:00:00+00:00,BETR801,no2,16.5
Antwerpen,BE,2019-05-19 22:00:00+00:00,BETR801,no2,18.5
Antwerpen,BE,2019-05-19 21:00:00+00:00,BETR801,no2,12.5
Antwerpen,BE,2019-05-19 20:00:00+00:00,BETR801,no2,15
Antwerpen,BE,2019-05-19 19:00:00+00:00,BETR801,no2,26
Antwerpen,BE,2019-05-19 18:00:00+00:00,BETR801,no2,15.5
Antwerpen,BE,2019-05-19 17:00:00+00:00,BETR801,no2,18.5
Antwerpen,BE,2019-05-19 16:00:00+00:00,BETR801,no2,17.5
Antwerpen,BE,2019-05-19 15:00:00+00:00,BETR801,no2,33
Antwerpen,BE,2019-05-19 14:00:00+00:00,BETR801,no2,23
Antwerpen,BE,2019-05-19 13:00:00+00:00,BETR801,no2,14.5
Antwerpen,BE,2019-05-19 12:00:00+00:00,BETR801,no2,16
Antwerpen,BE,2019-05-19 11:00:00+00:00,BETR801,no2,17
Antwerpen,BE,2019-05-19 10:00:00+00:00,BETR801,no2,17.5
Antwerpen,BE,2019-05-19 09:00:00+00:00,BETR801,no2,16
Antwerpen,BE,2019-05-19 08:00:00+00:00,BETR801,no2,23.5
Antwerpen,BE,2019-05-19 07:00:00+00:00,BETR801,no2,30
Antwerpen,BE,2019-05-19 06:00:00+00:00,BETR801,no2,30.5
Antwerpen,BE,2019-05-19 05:00:00+00:00,BETR801,no2,26
Antwerpen,BE,2019-05-19 04:00:00+00:00,BETR801,no2,21
Antwerpen,BE,2019-05-19 03:00:00+00:00,BETR801,no2,19
Antwerpen,BE,2019-05-19 02:00:00+00:00,BETR801,no2,19
Antwerpen,BE,2019-05-19 01:00:00+00:00,BETR801,no2,22.5
Antwerpen,BE,2019-05-19 00:00:00+00:00,BETR801,no2,23.5
Antwerpen,BE,2019-05-18 23:00:00+00:00,BETR801,no2,29.5
Antwerpen,BE,2019-05-18 22:00:00+00:00,BETR801,no2,34.5
Antwerpen,BE,2019-05-18 21:00:00+00:00,BETR801,no2,39
Antwerpen,BE,2019-05-18 20:00:00+00:00,BETR801,no2,40
Antwerpen,BE,2019-05-18 19:00:00+00:00,BETR801,no2,35.5
Antwerpen,BE,2019-05-18 18:00:00+00:00,BETR801,no2,35.5
Antwerpen,BE,2019-05-18 01:00:00+00:00,BETR801,no2,41.5
Antwerpen,BE,2019-05-16 01:00:00+00:00,BETR801,no2,28
Antwerpen,BE,2019-05-15 02:00:00+00:00,BETR801,no2,22.5
Antwerpen,BE,2019-05-15 01:00:00+00:00,BETR801,no2,25.5
Antwerpen,BE,2019-05-14 02:00:00+00:00,BETR801,no2,11.5
Antwerpen,BE,2019-05-14 01:00:00+00:00,BETR801,no2,14.5
Antwerpen,BE,2019-05-13 02:00:00+00:00,BETR801,no2,14.5
Antwerpen,BE,2019-05-13 01:00:00+00:00,BETR801,no2,14.5
Antwerpen,BE,2019-05-12 02:00:00+00:00,BETR801,no2,20
Antwerpen,BE,2019-05-12 01:00:00+00:00,BETR801,no2,17.5
Antwerpen,BE,2019-05-11 02:00:00+00:00,BETR801,no2,21
Antwerpen,BE,2019-05-11 01:00:00+00:00,BETR801,no2,26.5
Antwerpen,BE,2019-05-10 02:00:00+00:00,BETR801,no2,11.5
Antwerpen,BE,2019-05-10 01:00:00+00:00,BETR801,no2,10.5
Antwerpen,BE,2019-05-09 02:00:00+00:00,BETR801,no2,20.5
Antwerpen,BE,2019-05-09 01:00:00+00:00,BETR801,no2,20
Antwerpen,BE,2019-05-08 02:00:00+00:00,BETR801,no2,20.5
Antwerpen,BE,2019-05-08 01:00:00+00:00,BETR801,no2,23
Antwerpen,BE,2019-05-07 02:00:00+00:00,BETR801,no2,45
Antwerpen,BE,2019-05-07 01:00:00+00:00,BETR801,no2,50.5
London,GB,2019-06-17 11:00:00+00:00,London Westminster,no2,11
London,GB,2019-06-17 10:00:00+00:00,London Westminster,no2,11
London,GB,2019-06-17 09:00:00+00:00,London Westminster,no2,11
London,GB,2019-06-17 08:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-17 07:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-17 06:00:00+00:00,London Westminster,no2,12
London,GB,2019-06-17 05:00:00+00:00,London Westminster,no2,11
London,GB,2019-06-17 04:00:00+00:00,London Westminster,no2,11
London,GB,2019-06-17 03:00:00+00:00,London Westminster,no2,14
London,GB,2019-06-17 02:00:00+00:00,London Westminster,no2,14
London,GB,2019-06-17 01:00:00+00:00,London Westminster,no2,17
London,GB,2019-06-17 00:00:00+00:00,London Westminster,no2,17
London,GB,2019-06-16 23:00:00+00:00,London Westminster,no2,23
London,GB,2019-06-16 21:00:00+00:00,London Westminster,no2,25
London,GB,2019-06-16 20:00:00+00:00,London Westminster,no2,27
London,GB,2019-06-16 19:00:00+00:00,London Westminster,no2,28
London,GB,2019-06-16 18:00:00+00:00,London Westminster,no2,28
London,GB,2019-06-16 17:00:00+00:00,London Westminster,no2,29
London,GB,2019-06-16 16:00:00+00:00,London Westminster,no2,29
London,GB,2019-06-16 15:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-16 14:00:00+00:00,London Westminster,no2,23
London,GB,2019-06-16 13:00:00+00:00,London Westminster,no2,16
London,GB,2019-06-16 12:00:00+00:00,London Westminster,no2,10
London,GB,2019-06-16 11:00:00+00:00,London Westminster,no2,6
London,GB,2019-06-16 10:00:00+00:00,London Westminster,no2,6
London,GB,2019-06-16 09:00:00+00:00,London Westminster,no2,5
London,GB,2019-06-16 08:00:00+00:00,London Westminster,no2,4
London,GB,2019-06-16 07:00:00+00:00,London Westminster,no2,5
London,GB,2019-06-16 06:00:00+00:00,London Westminster,no2,8
London,GB,2019-06-16 05:00:00+00:00,London Westminster,no2,10
London,GB,2019-06-16 04:00:00+00:00,London Westminster,no2,10
London,GB,2019-06-16 03:00:00+00:00,London Westminster,no2,12
London,GB,2019-06-16 02:00:00+00:00,London Westminster,no2,12
London,GB,2019-06-16 01:00:00+00:00,London Westminster,no2,15
London,GB,2019-06-16 00:00:00+00:00,London Westminster,no2,15
London,GB,2019-06-15 23:00:00+00:00,London Westminster,no2,19
London,GB,2019-06-15 22:00:00+00:00,London Westminster,no2,19
London,GB,2019-06-15 21:00:00+00:00,London Westminster,no2,20
London,GB,2019-06-15 20:00:00+00:00,London Westminster,no2,21
London,GB,2019-06-15 19:00:00+00:00,London Westminster,no2,22
London,GB,2019-06-15 18:00:00+00:00,London Westminster,no2,22
London,GB,2019-06-15 17:00:00+00:00,London Westminster,no2,20
London,GB,2019-06-15 16:00:00+00:00,London Westminster,no2,18
London,GB,2019-06-15 15:00:00+00:00,London Westminster,no2,18
London,GB,2019-06-15 14:00:00+00:00,London Westminster,no2,17
London,GB,2019-06-15 13:00:00+00:00,London Westminster,no2,18
London,GB,2019-06-15 12:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-15 11:00:00+00:00,London Westminster,no2,14
London,GB,2019-06-15 10:00:00+00:00,London Westminster,no2,12
London,GB,2019-06-15 09:00:00+00:00,London Westminster,no2,8
London,GB,2019-06-15 08:00:00+00:00,London Westminster,no2,8
London,GB,2019-06-15 07:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-15 06:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-15 05:00:00+00:00,London Westminster,no2,10
London,GB,2019-06-15 04:00:00+00:00,London Westminster,no2,10
London,GB,2019-06-15 00:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 23:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 22:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 21:00:00+00:00,London Westminster,no2,25
London,GB,2019-06-14 20:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 19:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 18:00:00+00:00,London Westminster,no2,27
London,GB,2019-06-14 17:00:00+00:00,London Westminster,no2,26
London,GB,2019-06-14 16:00:00+00:00,London Westminster,no2,25
London,GB,2019-06-14 15:00:00+00:00,London Westminster,no2,25
London,GB,2019-06-14 14:00:00+00:00,London Westminster,no2,22
London,GB,2019-06-14 13:00:00+00:00,London Westminster,no2,16
London,GB,2019-06-14 12:00:00+00:00,London Westminster,no2,15
London,GB,2019-06-14 11:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-14 10:00:00+00:00,London Westminster,no2,13
London,GB,2019-06-14 09:00:00+00:00,London Westminster,no2,14
