CATEGORY_ID,CATEGORY_NAME,PRODUCT_ID,PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,DESCRIPTION - Detail 4,STANDARD_COST,LIST_PRICE,COUNTRY_ID,REGION_ID,LOCATION_ID,WAREHOUSE_ID,QUANTITY,WAREHOUSE_NAME,ADDRESS,POSTAL_CODE,CITY,STATE,COUNTRY_NAME
4,Mother Board,189,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,582.02,649,US,2,8,4,219,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,189,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,582.02,649,AU,3,13,6,172,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,191,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,480.89,573.99,CN,3,11,8,138,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,191,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,480.89,573.99,IN,3,12,9,120,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,191,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,480.89,573.99,US,2,6,2,173,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,191,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,480.89,573.99,US,2,8,4,223,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,191,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB,480.89,573.99,AU,3,13,6,173,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,63,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,459,572.96,CN,3,11,8,47,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,63,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,459,572.96,IN,3,12,9,33,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,63,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,459,572.96,US,2,6,2,149,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,63,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,459,572.96,US,2,8,4,74,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,63,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,459,572.96,AU,3,13,6,30,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,193,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,504.14,561.59,CN,3,11,8,138,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,193,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,504.14,561.59,IN,3,12,9,121,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,193,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,504.14,561.59,US,2,6,2,173,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,193,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,504.14,561.59,US,2,8,4,223,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,193,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB,504.14,561.59,AU,3,13,6,174,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,271,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,415,549.59,CN,3,11,8,183,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,271,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,415,549.59,IN,3,12,9,165,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,271,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,415,549.59,US,2,6,2,215,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,271,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,415,549.59,US,2,8,4,271,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,271,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,415,549.59,AU,3,13,6,221,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,274,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,364.79,499.99,CN,3,11,8,160,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,274,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,364.79,499.99,IN,3,12,9,148,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,274,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,364.79,499.99,US,2,6,2,232,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,274,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,364.79,499.99,US,2,8,4,208,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,274,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB,364.79,499.99,AU,3,13,6,184,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,188,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,428.89,482.49,CN,3,11,8,137,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,188,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,428.89,482.49,IN,3,12,9,119,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,188,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,428.89,482.49,US,2,6,2,171,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,188,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,428.89,482.49,US,2,8,4,219,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
4,Mother Board,188,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB,428.89,482.49,AU,3,13,6,172,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,137,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB,332.52,469.99,CN,3,11,8,29,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,137,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB,332.52,469.99,IN,3,12,9,15,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,137,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB,332.52,469.99,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,380.55,469.99,CN,3,11,8,8,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,380.55,469.99,IN,3,12,9,7,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,32,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,380.55,469.99,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:,385.24,443.72,CN,3,11,8,8,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:,385.24,443.72,IN,3,12,9,7,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,31,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:,385.24,443.72,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB,332.38,440.3,CN,3,11,8,45,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB,332.38,440.3,IN,3,12,9,33,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,84,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB,332.38,440.3,AU,3,13,6,69,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB,317.81,419.99,CN,3,11,8,33,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB,317.81,419.99,IN,3,12,9,18,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,141,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB,317.81,419.99,AU,3,13,6,68,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB,360.72,417.98,CN,3,11,8,9,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB,360.72,417.98,IN,3,12,9,8,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,34,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB,360.72,417.98,AU,3,13,6,39,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB,339.55,401.98,CN,3,11,8,125,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB,339.55,401.98,IN,3,12,9,113,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
4,Mother Board,217,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB,339.55,401.98,AU,3,13,6,149,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,157,Asus MAXIMUS IX FORMULA,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,339.12,388.99,AU,3,13,6,42,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,170,Asus X99-DELUXE II,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,289.33,383.98,AU,3,13,6,81,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,172,ASRock EP2C612 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:",CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:,308.84,358.49,AU,3,13,6,85,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,173,ASRock Z270 SuperCarrier,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,264.35,353.98,AU,3,13,6,94,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,247,Asus TUF X299 MARK 1,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,241.15,339.99,AU,3,13,6,148,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,251,MSI X299 GAMING PRO CARBON AC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,238.8,337.81,AU,3,13,6,150,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,287,MSI X99A XPOWER GAMING TITANIUM,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB,257.23,329.99,AU,3,13,6,212,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,288,Asus ROG STRIX X99 GAMING,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB,255.86,319.99,AU,3,13,6,213,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,227,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,217.83,305,US,2,6,2,189,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,227,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB,217.83,305,AU,3,13,6,141,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,225.47,301.99,CN,3,11,8,43,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,225.47,301.99,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,225.47,301.99,CA,2,9,5,78,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,225.47,301.99,AU,3,13,6,66,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,39,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB,225.47,301.99,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,245.4,299.89,CN,3,11,8,44,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,245.4,299.89,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,245.4,299.89,CA,2,9,5,78,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,245.4,299.89,AU,3,13,6,67,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,40,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,245.4,299.89,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,231.58,299.89,CN,3,11,8,44,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,231.58,299.89,US,2,6,2,119,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,231.58,299.89,CA,2,9,5,79,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,231.58,299.89,AU,3,13,6,67,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,41,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,231.58,299.89,MX,2,23,7,55,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,262.4,299.89,CN,3,11,8,46,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,262.4,299.89,US,2,6,2,122,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,262.4,299.89,CA,2,9,5,81,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,262.4,299.89,AU,3,13,6,69,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
4,Mother Board,42,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB,262.4,299.89,MX,2,23,7,57,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
